tract,GEOID,longitude,latitude,geometry,nearest_store_index,nearest_store_name,distance_to_nearest_store
015602,36067015602,-75.9361694468343,43.03434163141199,POINT (-75.9361694468343 43.03434163141199),23219,UMER GAS AND FOODMART INC,2862.8397674229277
080104,36027080104,-73.76473664753372,41.67963921024301,POINT (-73.76473664753372 41.679639210243),3045,55 PETROLEUM INC,992.953497106935
005002,36119005002,-73.80734508034494,40.96750693116202,POINT (-73.80734508034494 40.96750693116202),1610,LWIN FAMILY CO LLC,456.8190330446594
008200,36119008200,-73.67049684482629,41.01413937628802,POINT (-73.67049684482629 41.014139376288014),8922,EL MERCADO HISPANO CORP,879.2662765809371
008301,36119008301,-73.68149000844504,41.00570576186442,POINT (-73.68149000844504 41.00570576186441),17167,ACME MARKETS INC,314.2909762871372
000402,36021000402,-73.68478270145417,42.440038673345164,POINT (-73.68478270145417 42.440038673345164),14762,GOLDEN HARVEST FARMS INC,519.6438499320635
008401,36119008401,-73.72648319886258,40.97605348777012,POINT (-73.72648319886258 40.97605348777013),16262,CVS ALBANY LLC,1353.202230372204
008404,36119008404,-73.71498216114881,40.965365841148554,POINT (-73.71498216114881 40.965365841148554),17583,HARRISON MINI MART INC,265.6702672569788
008700,36119008700,-73.74479528343446,41.043201830356466,POINT (-73.74479528343446 41.043201830356466),21661,CHESTNUT MARTS INC,429.86529838599307
008901,36119008901,-73.76630849562483,41.04275661695963,POINT (-73.76630849562483 41.04275661695963),6952,LAKE STREET FUEL CORP,744.3871625795605
084001,36115084001,-73.30999386692669,43.450197627263336,POINT (-73.30999386692669 43.45019762726334),13255,DOLGEN NEW YORK LLC,2379.858250718162
080301,36115080301,-73.57278457131771,43.319665421645354,POINT (-73.57278457131771 43.31966542164535),15741,STEWARTS SHOPS CORP,6.16796175887353
084002,36115084002,-73.3070762341832,43.38295236079354,POINT (-73.3070762341832 43.38295236079354),16395,DOLGEN NEW YORK LLC,3672.6040300282175
081001,36115081001,-73.55954304449823,43.48914231215139,POINT (-73.55954304449823 43.48914231215138),8166,SANDORA PENNY,5186.279015820919
081002,36115081002,-73.46340575069156,43.438027692785774,POINT (-73.46340575069156 43.43802769278577),8091,CUMBERLAND FARMS INC,3293.696308226432
080302,36115080302,-73.5325803799933,43.34957429961931,POINT (-73.5325803799933 43.34957429961931),13383,MARTINS FOODS OF S BURLINGTON LLC,4532.0083729836115
088002,36115088002,-73.55875975384689,43.225429563165434,POINT (-73.55875975384689 43.22542956316544),8180,STEWARTS SHOPS CORP,5124.679535856455
088001,36115088001,-73.5769177150459,43.28429004406525,POINT (-73.5769177150459 43.28429004406525),10198,PRICE CHOPPER OPERATING CO INC,622.3086527521425
005400,36119005400,-73.80771472293108,40.90596192312554,POINT (-73.80771472293108 40.90596192312554),12778,G&S CORP,693.46310804977
005500,36119005500,-73.8057855081848,40.893044483108184,POINT (-73.80578550818481 40.89304448310817),10688,CVS ALBANY LLC,407.43675527274587
005702,36119005702,-73.77960698849292,40.90023331484507,POINT (-73.77960698849292 40.90023331484506),14968,ANGELO&JOE MARKET INC,526.4614453845145
005901,36119005901,-73.77675208002759,40.907969064268045,POINT (-73.77675208002759 40.907969064268045),12063,BERTAS MARKET OF NEW ROCHELLE INC,333.885552134787
005902,36119005902,-73.76355733591993,40.89464699594918,POINT (-73.76355733591993 40.89464699594917),14968,ANGELO&JOE MARKET INC,1308.7485024232503
006000,36119006000,-73.77625255077595,40.91603160518371,POINT (-73.77625255077595 40.9160316051837),16647,SHOP-RITE SUPERMARKETS INC,229.48782480421207
006100,36119006100,-73.79331256986681,40.904770885521565,POINT (-73.79331256986681 40.90477088552157),5045,TITO BUTCHER SHOP AND DELI INC,314.45333323728966
006200,36119006200,-73.79692898188563,40.91126262910055,POINT (-73.79692898188563 40.911262629100555),20363,EL QUETZAL DELI & GROCERY III CORP,90.60435819717976
012700,36061012700,-73.98985605281968,40.762237040819755,POINT (-73.98985605281968 40.76223704081975),3016,EATS ON 48 MARKETPLACE LLC,20.75583618219305
012800,36061012800,-73.96151717594124,40.77138091310856,POINT (-73.96151717594124 40.771380913108565),10435,SONS FREEDOM MARKET INC,85.50149974141088
013000,36061013000,-73.96473315726519,40.77273638960271,POINT (-73.96473315726519 40.77273638960271),9483,MADISON GOURMET LTD,37.8622646701085
013300,36061013300,-73.98803515677182,40.76473807435849,POINT (-73.98803515677182 40.76473807435849),22274,OSCAR L INC,21.900346998738893
013400,36061013400,-73.95616573849877,40.77170147341686,POINT (-73.95616573849877 40.77170147341686),9202,NAMDOR INC,26.237592387491816
013700,36061013700,-73.98023790712718,40.765214350438285,POINT (-73.98023790712719 40.765214350438285),505,CENTRAL VALLEY DELI INC,113.83981137332982
013500,36119013500,-73.84372965234098,41.17222731300792,POINT (-73.84372965234098 41.17222731300794),9280,CAMPWOOD DELI INC,386.9586408134397
013600,36119013600,-73.87928439627849,41.16868391748207,POINT (-73.87928439627849 41.16868391748207),9830,NDP01 CORPORATION,1248.6186357237636
013900,36119013900,-73.90430309803011,41.202079248291625,POINT (-73.90430309803011 41.20207924829161),20577,CROTON GAS STATION INC,1555.461641797836
013301,36119013301,-73.8780493892568,41.15735887531498,POINT (-73.8780493892568 41.15735887531499),6755,BROAD DELI & GRILL INC,1137.779223641378
014000,36061014000,-73.95820999048358,40.77591410821606,POINT (-73.95820999048358 40.77591410821606),14371,TOMERS GOURMET MARKET LLC,91.64886473920924
014300,36061014300,-73.965557961961,40.78247429661635,POINT (-73.965557961961 40.78247429661634),3026,RSJ GROUP CORP,579.145555710671
014401,36061014401,-73.94755218642828,40.77524845098388,POINT (-73.94755218642828 40.77524845098388),12748,RUCHIKA ENTERPRISES INC,71.6194336060324
014500,36061014500,-73.98427288302557,40.769820865451116,POINT (-73.98427288302557 40.76982086545111),9825,ALAN FARMLAND LTD,33.80951605688231
014601,36061014601,-73.95216081543724,40.777191681382384,POINT (-73.95216081543724 40.77719168138239),8330,CAROLINES DONUTS 2ND AVE LLC,32.64616249078356
014801,36061014801,-73.9560743250221,40.77884161436308,POINT (-73.9560743250221 40.77884161436308),7038,TARGET CORPORATION,73.01928500727144
014802,36061014802,-73.95443210603086,40.78109266921813,POINT (-73.95443210603086 40.78109266921813),20825,ECO FARMERS MARKET INC,17.35993908470751
014900,36061014900,-73.98248323912567,40.772354292342825,POINT (-73.98248323912568 40.772354292342825),19993,DUANE READE ETAL PTRS,121.25468396747193
015700,36061015700,-73.97878953957644,40.7774173864299,POINT (-73.97878953957644 40.7774173864299),20983,RAS 1 INC,102.20626511615718
015801,36061015801,-73.95210366900997,40.78427838632147,POINT (-73.95210366900997 40.784278386321475),9359,1407 WESTSIDE MARKET LLC,99.75989899336288
015900,36061015900,-73.98741832714452,40.78054108642967,POINT (-73.98741832714452 40.78054108642968),16228,180 MARKETPLACE INC,240.0385935395497
016001,36061016001,-73.95532231584333,40.7856349306398,POINT (-73.95532231584333 40.7856349306398),15166,MADISON PRODUCE CORP,74.05885189302195
016100,36061016100,-73.97719348043229,40.77994903146507,POINT (-73.97719348043229 40.779949031465065),3262,MAST BROTHERS INC,74.13739013431804
014000,36119014000,-73.94672796698137,41.264205678615795,POINT (-73.94672796698137 41.26420567861579),14734,M & V PETROLEUM LLC,778.3560043673881
950402,36037950402,-78.22842905710665,42.97750934270903,POINT (-78.22842905710665 42.97750934270902),1718,J&L ICE SERVICES INC,2487.4456267117807
950302,36037950302,-78.38296097563179,43.067542960681365,POINT (-78.38296097563179 43.06754296068136),4746,STEVE ALEXANDER LLC,3254.245424299973
950301,36037950301,-78.37998506085047,42.980838622471104,POINT (-78.37998506085047 42.9808386224711),14441,DOLGEN NEW YORK LLC,2588.7408977660452
950401,36037950401,-78.22394939965783,43.02360349648197,POINT (-78.22394939965783 43.02360349648196),3934,WAL-MART STORES EAST LP,1739.4081305069635
030702,36051030702,-77.6901376842202,42.81120943438713,POINT (-77.6901376842202 42.81120943438712),14658,A PLUS CONVENIENCE STORES INC,1846.7058442426883
005100,36119005100,-73.81267562120239,40.95456897978001,POINT (-73.81267562120239 40.954568979780014),20885,CVS ALBANY INC,139.49436277685007
005300,36119005300,-73.80706311637354,40.916131821635325,POINT (-73.80706311637354 40.916131821635325),7685,CHESTNUT MARTS INC,324.3587068907339
031102,36051031102,-77.65607253135904,42.710574637076796,POINT (-77.65607253135904 42.710574637076796),16212,BQC CONSTRUCTION CORP,2029.1861857526453
030204,36051030204,-77.73309907936004,42.894022685937145,POINT (-77.73309907936004 42.89402268593714),16853,DOLGEN NEW YORK LLC,1603.5108843502726
031101,36051031101,-77.56752765148222,42.62281322910502,POINT (-77.56752765148222 42.62281322910501),13910,DOLGEN NEW YORK LLC,2648.2056023405753
030701,36051030701,-77.62641184372791,42.80759928614293,POINT (-77.62641184372792 42.80759928614294),20283,A PLUS CONVENIENCE STORES INC,2161.09554464849
030203,36051030203,-77.76881721624659,42.79047378808794,POINT (-77.76881721624659 42.79047378808794),15782,ALDI INC,1321.3895302711483
012501,36007012501,-75.6407144225008,42.05085726664741,POINT (-75.6407144225008 42.05085726664741),8691,DOLGEN NEW YORK LLC,2238.826388365642
012502,36007012502,-75.70810791490246,42.095952086971515,POINT (-75.70810791490247 42.09595208697151),10187,SPEEDWAY LLC,3967.177246843133
001402,36007001402,-75.92623131204043,42.09416712100098,POINT (-75.92623131204043 42.09416712100098),18211,CAVANAUGH ROBERT,161.87582149272396
001401,36007001401,-75.92148493095465,42.09726731862299,POINT (-75.92148493095465 42.09726731862299),15017,AVIYAN LLC,202.83033911411476
014200,36119014200,-73.9272286000679,41.29823881654091,POINT (-73.9272286000679 41.298238816540895),12866,HAMID SAEED H,601.328555009639
014300,36119014300,-73.91442112686906,41.29165941619396,POINT (-73.91442112686906 41.29165941619396),21610,WALGREEN EASTERN CO INC,6.860560191482068
014400,36119014400,-73.9051133872036,41.2988583648841,POINT (-73.9051133872036 41.2988583648841),12911,FAMILY DOLLAR STORES OF NEW YORK LLC,564.9704830100388
981100,36059981100,-73.59093472355285,40.81579428177273,POINT (-73.59093472355285 40.815794281772725),19855,BROOKVILLE AUTO SERVICE INC,1047.3170268294527
990301,36059990301,-73.528849871868,40.948291030027605,POINT (-73.528849871868 40.9482910300276),8314,ANNITA MEATS INC,4889.981487741669
416401,36059416401,-73.6957193661294,40.584910663133535,POINT (-73.6957193661294 40.58491066313352),9977,BEECH STREET CONVENIENCE INC,153.08332005686
416402,36059416402,-73.68555525787096,40.585522655219556,POINT (-73.68555525787096 40.58552265521956),21665,SORRENTOS OF LONG BEACH II LLC,97.73688730055419
416801,36059416801,-73.64214603001417,40.59222581240193,POINT (-73.64214603001417 40.59222581240192),1394,BEACH 663 MANAGEMENT CORP,393.5704926341527
521902,36059521902,-73.45389148815,40.62515143591904,POINT (-73.45389148815 40.62515143591903),21229,KING KULLEN GROCERY CO INC,4423.827952365759
522700,36059522700,-73.48847995561663,40.6834504501663,POINT (-73.48847995561663 40.68345045016629),13075,SEAFORD HI FOOD MARKET CORP,316.14322466329014
407204,36059407204,-73.60271480529786,40.70964283596303,POINT (-73.60271480529786 40.70964283596302),2855,BUSY BEE DELI NY CORP,140.60799688767062
407203,36059407203,-73.60939904055526,40.70594542193802,POINT (-73.60939904055526 40.705945421938026),4928,301 MEAT CORP,423.32169064791526
016200,36061016200,-73.93570057426813,40.78417485817301,POINT (-73.93570057426813 40.78417485817301),614,1978 FIRST AVE NEWS STAND CORP,599.0517302563655
016600,36061016600,-73.94839276191583,40.789373107549025,POINT (-73.94839276191583 40.789373107549025),7614,CHERRY GOURMET DELI &GRCY 1 INC,56.4673681200171
016700,36061016700,-73.98371681619915,40.78646940647126,POINT (-73.98371681619915 40.78646940647126),8666,GLORY EXPRESS INC,393.86901097620375
016800,36061016800,-73.95135649259996,40.79107512935638,POINT (-73.95135649259996 40.79107512935638),21607,DUANE READE ETAL PTRS,27.315070716772425
017000,36061017000,-73.94214684283358,40.79090245409762,POINT (-73.9421468428336 40.79090245409762),22836,2ND AVE RX LLC,57.73895246615487
017100,36061017100,-73.98249249582081,40.78907160353103,POINT (-73.98249249582081 40.78907160353103),4376,BAKED BY MELISSA LLC,448.8914489290545
017300,36061017300,-73.97123612588865,40.7877704639421,POINT (-73.97123612588865 40.787770463942095),13100,LALU GROCERY 594 NY INC,68.88415996816995
017402,36061017402,-73.94716243065514,40.79680257751469,POINT (-73.94716243065514 40.79680257751469),4279,TAFT DELI CORP,27.796672526013964
017500,36061017500,-73.98063633887314,40.791662776729005,POINT (-73.98063633887314 40.791662776729),18281,2401 FOOD CORP,476.32713847854
017700,36061017700,-73.96938900261874,40.79030824686779,POINT (-73.96938900261874 40.79030824686779),4915,TRADER JOES EAST INC,43.15470585509633
017800,36061017800,-73.93212649868741,40.793797605041156,POINT (-73.93212649868741 40.793797605041156),8067,ALDI INC,188.7209676074175
018100,36061018100,-73.9677459178424,40.79255597120267,POINT (-73.9677459178424 40.79255597120267),3215,DUANE READE ET AL PTRS,90.76827692221126
018200,36061018200,-73.94185108508594,40.79832109757681,POINT (-73.94185108508594 40.7983210975768),775,YOUR FAMOUS DELI INC,15.734868888536719
018300,36061018300,-73.97685105086673,40.7967490462015,POINT (-73.97685105086673 40.7967490462015),14587,SOHA MARKETPLACE INC,312.486844657957
018400,36061018400,-73.94506868781342,40.79968409589811,POINT (-73.94506868781342 40.7996840958981),11208,YUMMILICIOUS DELI #3 CORP,55.635369572375524
018500,36061018500,-73.96636374329903,40.794499940828885,POINT (-73.96636374329903 40.794499940828885),18055,TARGET CORPORATION,18.55890369210885
018600,36061018600,-73.94970882525257,40.79910595080152,POINT (-73.94970882525257 40.799105950801525),3217,LUXURY GREENS LLC,159.59845520620496
018800,36061018800,-73.93725992999295,40.79759481070055,POINT (-73.93725992999295 40.79759481070055),820,SAN AGUSTIN BAKERY GROCERY INC 1,76.99874539862176
019200,36061019200,-73.92940686118993,40.79946726546818,POINT (-73.92940686118993 40.799467265468174),1401,DAVIDS DELI GROCERY CORP,360.2159782307701
019300,36061019300,-73.96195646249372,40.80050512499912,POINT (-73.96195646249372 40.80050512499911),6949,980 COLUMBUS FOOD CORP,24.669661037551982
019400,36061019400,-73.9351859207279,40.8004651027528,POINT (-73.9351859207279 40.8004651027528),3792,CD EAST HARLEM DELI CORP,35.608429992737754
019500,36061019500,-73.97125798603287,40.80428296267235,POINT (-73.97125798603287 40.804282962672346),13721,CREATIVE HEALTH FOOD STORE INC,317.61855968469814
019600,36061019600,-73.93857615526137,40.80280543515514,POINT (-73.93857615526137 40.80280543515514),11604,MONARCH DELI CORP,22.00113173455373
019701,36061019701,-73.9593993430422,40.805311039277065,POINT (-73.9593993430422 40.80531103927706),17301,RALPH & NASH DELI CORP,202.0471706312525
019702,36061019702,-73.95798789295458,40.80218896475735,POINT (-73.95798789295458 40.802188964757335),8506,2051 CENTRAL PARK VIEW INC,81.23000659774799
009007,36029009007,-78.71756457815766,43.011861168529684,POINT (-78.71756457815766 43.011861168529684),19619,SPEEDWAY LLC,1728.0969062632612
020706,36075020706,-76.1426233199145,43.28896001022157,POINT (-76.1426233199145 43.288960010221565),6016,MIRABITO HOLDINGS INC,365.6970668761386
021505,36075021505,-76.45952089173015,43.4546372696289,POINT (-76.45952089173015 43.45463726962889),6864,NK GAS &FOOD MART INC,1657.5773346578262
020502,36075020502,-76.05276545607633,43.41736138795636,POINT (-76.05276545607633 43.417361387956355),14950,DOLGEN NEW YORK LLC,5198.231317146807
020202,36075020202,-76.07737767554856,43.64340292082093,POINT (-76.07737767554856 43.643402920820925),9662,DOLGEN NEW YORK LLC,738.8804878442403
020705,36075020705,-76.05894108733074,43.33013219350468,POINT (-76.05894108733074 43.33013219350468),15429,CARR BRANDY,4131.604200773054
002703,36029002703,-78.83708768469911,42.898804423077515,POINT (-78.83708768469911 42.898804423077515),23107,BUFFALO BAZAR EAST INC,142.37013313779613
001602,36029001602,-78.839554752721,42.88918062812285,POINT (-78.839554752721 42.889180628122844),22057,ALABBADI MOHAMED,385.4010235263462
016802,36029016802,-78.85802200702834,42.91543289626558,POINT (-78.85802200702834 42.91543289626558),9910,ZULA CORP,306.81184175782
006801,36029006801,-78.87281878838542,42.897638512841375,POINT (-78.87281878838542 42.89763851284138),13749,FILL UP INC,179.20510961622833
020000,36061020000,-73.9452336931558,40.8057857718121,POINT (-73.9452336931558 40.8057857718121),15312,292 AMERICAN DELI INC,167.3423303624413
020102,36061020102,-73.95663292694974,40.80505105283552,POINT (-73.95663292694975 40.805051052835516),17301,RALPH & NASH DELI CORP,36.00047137055663
020300,36061020300,-73.96156169872522,40.80866902078537,POINT (-73.96156169872522 40.80866902078537),15418,1225 AMSTERDAM MARKET LLC,252.47786178436724
022700,36061022700,-73.9464620743295,40.822966220944046,POINT (-73.94646207432952 40.82296622094404),1799,A & F TOBACCO & GROCERY INC,185.12444804002155
020600,36061020600,-73.93878527762185,40.80829166536292,POINT (-73.93878527762185 40.80829166536292),265,OUR COMMUNITY GROCERY CORP,28.574251153390403
020901,36061020901,-73.95500321543788,40.811557829095264,POINT (-73.95500321543788 40.811557829095264),929,HARLEM BAKING CO INC,51.351723985401236
021000,36061021000,-73.93474764744069,40.81391939579948,POINT (-73.93474764744069 40.81391939579948),6814,FIFTH AVENUE GOURMET DELI INC,140.3044244796202
021100,36061021100,-73.96348563490268,40.81571582078005,POINT (-73.96348563490268 40.815715820780035),12327,JOE M MINIMARKET INC,360.67093103978885
021200,36061021200,-73.93900107302223,40.81376101480103,POINT (-73.93900107302223 40.81376101480104),7758,135 FUTURE L&M CORP,62.06594467673061
021400,36061021400,-73.93620530780427,40.81778734614383,POINT (-73.93620530780427 40.817787346143824),14367,UNION AFRICAN AMERICA MARKET CORP,183.48188469307064
021703,36061021703,-73.94975629547055,40.81793489941566,POINT (-73.94975629547055 40.817934899415654),1755,ISARA MEXICAN TAQUERIA LLC,256.6907856725526
021800,36061021800,-73.95252413055448,40.80322212819348,POINT (-73.95252413055448 40.803222128193475),22683,URBAN GOURMET DELI CORP,19.8624746382962
021900,36061021900,-73.959937141375,40.81873498445153,POINT (-73.959937141375 40.81873498445153),13548,GOALS SERVICE STATION INC,325.7973170597713
022102,36061022102,-73.94618616611079,40.81865439263535,POINT (-73.94618616611079 40.818654392635345),2392,NUNEZ DOMINGO,90.97011562861894
022302,36061022302,-73.9604436400751,40.821591018396354,POINT (-73.9604436400751 40.82159101839636),12124,MAXS GOURMET DELI CORP,460.96704116043156
022400,36061022400,-73.94695979221686,40.811122200128715,POINT (-73.94695979221686 40.811122200128715),19952,CLAYTON DELI CORP,61.17906993797197
022600,36061022600,-73.94481152409676,40.81343044145133,POINT (-73.94481152409678 40.81343044145133),11425,KEUR AA MATY CORP,24.29825347010965
022800,36061022800,-73.94324532634528,40.81592974684001,POINT (-73.94324532634528 40.81592974684002),14136,MINI MARKET BEST WAY DELI CORP,30.656573121724726
022900,36061022900,-73.95460669030507,40.82705354977475,POINT (-73.95460669030507 40.82705354977476),19180,DIAZ MINI DELI GROCERY LLC,305.11432680671453
023000,36061023000,-73.94138954901621,40.81847247126258,POINT (-73.94138954901621 40.81847247126258),1275,2400 DELI & GROCERY CORPORATION,15.965948511182223
152200,36047152200,-73.96718411548947,40.64397358857914,POINT (-73.96718411548947 40.64397358857914),10237,MJP DELI&GROCERY INC,209.13242675224197
970700,36025970700,-74.85775595658137,42.15505841417962,POINT (-74.85775595658137 42.15505841417962),19562,CHIN EDWARD,5221.769323742397
970900,36025970900,-74.92654350664539,42.27211212061424,POINT (-74.92654350664539 42.27211212061423),8911,GHERSI ANDREA,494.4422857429208
970200,36025970200,-74.86013787837267,42.37856090933366,POINT (-74.86013787837267 42.37856090933365),3544,SALS TRADITIONAL MEAT CENTER INC,6704.18230720705
970800,36025970800,-74.90940898292462,42.27393848042064,POINT (-74.90940898292462 42.27393848042064),12281,MIRABITO HOLDINGS INC,663.6322748943812
970300,36025970300,-75.1112032312239,42.33349335588585,POINT (-75.11120323122391 42.33349335588585),20212,GOOD TASTE ASSOCIATES LLC,4500.022021334973
971000,36025971000,-74.70616038270435,42.310561154792985,POINT (-74.70616038270435 42.310561154792985),2713,DEYSENROTH PAUL A III,6236.971128640554
971400,36025971400,-75.16317350236466,41.95727333302073,POINT (-75.16317350236466 41.95727333302073),22629,VERONA OIL CO INC,4881.411930926754
040400,36073040400,-78.38814858859342,43.2264038836136,POINT (-78.38814858859342 43.2264038836136),4577,UNITED REFINING CO OF PA INC,476.9187022688143
040500,36073040500,-78.39156463601348,43.2125067654807,POINT (-78.39156463601348 43.2125067654807),3543,WALGREEN EASTERN CO INC,594.1826708887637
040200,36073040200,-78.38026853938253,43.263427764203115,POINT (-78.38026853938254 43.26342776420311),7030,DOLGEN NEW YORK LLC,855.8166470329575
990000,36073990000,-78.22972603244234,43.502270357292936,POINT (-78.22972603244234 43.50227035729294),18009,DUTCH COUNTRY MARKET,18787.329640902393
040300,36073040300,-78.38664781087209,43.17239361165234,POINT (-78.38664781087209 43.17239361165234),12916,TOPS MARKETS LLC,3776.527691094585
009302,36005009302,-73.88524434552374,40.80422406514586,POINT (-73.88524434552374 40.80422406514586),15072,THEMACCS LLC,117.38964265727263
051601,36005051601,-73.78605575727441,40.843706471867655,POINT (-73.78605575727441 40.843706471867655),3069,FIREHOUSE CORNER DELI GRCY CORP,179.13242734965974
001902,36005001902,-73.91592975095725,40.80368296435802,POINT (-73.91592975095725 40.803682964358025),11359,674 NEIGHBORHOOD GROCERY CORP,69.95575555078072
052204,36083052204,-73.59761850290633,42.61171316500498,POINT (-73.59761850290633 42.61171316500498),14219,HOFFAYS HARVEST HOUSE LLC,2159.2713875840036
052203,36083052203,-73.52584531834418,42.63580737698297,POINT (-73.52584531834418 42.63580737698297),17492,CUMBERLAND FARMS INC,1318.1207013493436
150200,36047150200,-73.98127795405901,40.654640659442286,POINT (-73.98127795405901 40.654640659442286),18340,EISHEH AYMAN M,281.6331225852478
002001,36005002001,-73.86788064702645,40.81739413558144,POINT (-73.86788064702645 40.817394135581445),13591,1757 TJM FOOD CORP,231.6847841649837
002002,36005002002,-73.86442478835494,40.81763700647062,POINT (-73.86442478835494 40.81763700647062),6667,SAMMYS CONVIENIENT STORE INC,103.07868012820194
018501,36005018501,-73.90932524553196,40.82717957986353,POINT (-73.90932524553196 40.82717957986353),3071,7 H GROUP INC.,141.199328915118
022715,36063022715,-78.91438222615156,43.11357010539779,POINT (-78.91438222615156 43.11357010539778),557,FINGER FOOD PRODUCTS LLC,482.8514642239944
022714,36063022714,-78.92330588004904,43.07841479206304,POINT (-78.92330588004904 43.07841479206304),13449,PLAZITO CORP,1767.495893025207
022713,36063022713,-78.88226722390664,43.0766158941707,POINT (-78.88226722390664 43.07661589417069),210,NEW DAY COFFEE ROASTERS LLC,774.9365475834104
023302,36063023302,-78.85773246106399,43.03324107778775,POINT (-78.85773246106399 43.03324107778775),14025,RITE AID OF NEW YORK INC,333.776059296524
001903,36005001903,-73.91261720401211,40.80220152892366,POINT (-73.91261720401211 40.80220152892365),5258,MPQ BRONX COMMISSARY LLC,168.0470918378909
051602,36005051602,-73.76888625173063,40.8516863539452,POINT (-73.76888625173063 40.851686353945205),3069,FIREHOUSE CORNER DELI GRCY CORP,1577.70170449583
046208,36005046208,-73.83696712233169,40.87502083303399,POINT (-73.83696712233169 40.87502083303399),22837,T FAMOUS GOURMET DELI CORP,389.0005691401722
046207,36005046207,-73.83164927791175,40.87732074443847,POINT (-73.83164927791175 40.87732074443848),23248,KJY FRUIT MARKET INC,254.78543605180266
043101,36005043101,-73.87898985490887,40.883727080200856,POINT (-73.87898985490887 40.88372708020086),22956,FAMILY DOLLAR STORES OF NEW YORK LLC,99.7631828896365
046203,36005046203,-73.82477820616667,40.87927394617337,POINT (-73.82477820616667 40.87927394617336),13365,WALGREEN EASTERN CO INC,148.1541584483102
046209,36005046209,-73.83088959867521,40.88308199793137,POINT (-73.83088959867521 40.88308199793137),1363,S&Y GRACE CORP,162.08542696609913
048402,36005048402,-73.83850949579666,40.88689044482896,POINT (-73.83850949579667 40.886890444828964),1112,STAR BLOCK INC,307.8221791930934
048401,36005048401,-73.83315622897653,40.886082032759944,POINT (-73.83315622897653 40.88608203275994),7014,BOSTON POST FOOD CORP,193.5444641430489
001904,36005001904,-73.90192400732954,40.79858138202216,POINT (-73.90192400732954 40.79858138202215),22391,BRONX BREWERY LLC THE,818.081631708228
046205,36005046205,-73.82907647008945,40.86892014962542,POINT (-73.82907647008945 40.86892014962541),19877,BARTOW GOURMET DELI & GROCERY CORP,123.81011876243633
006301,36005006301,-73.92905259721415,40.821822787176,POINT (-73.92905259721415 40.821822787175996),24094,TKRC PRODUCTIONS LLC,91.97043614696128
030202,36005030202,-73.82029072026259,40.865287694692306,POINT (-73.82029072026259 40.86528769469231),22314,119 MEAT&PRODUCE INC,153.08728265609577
043102,36005043102,-73.87446828522694,40.8802482112931,POINT (-73.87446828522695 40.880248211293086),9953,IZZY GROCERY INC,100.51494234103633
022717,36063022717,-78.85705603754732,43.10654133285478,POINT (-78.85705603754732 43.106541332854775),14636,RED CARPET THEATER PRODUCTIONS LLC,1602.4968877177146
022716,36063022716,-78.83482544586651,43.07104093801967,POINT (-78.83482544586651 43.071040938019664),8002,MATTY FOOD MART LLC,831.8915376939531
023301,36063023301,-78.84174761724884,43.0337897991976,POINT (-78.84174761724884 43.0337897991976),2996,DELTA SONIC CAR WASH SYSTEMS INC,1498.0889109865175
030201,36005030201,-73.82449881361993,40.86192063566799,POINT (-73.82449881361994 40.86192063566799),18398,MNY DELI CORP,304.13271263705434
038303,36005038303,-73.89616421297534,40.85683748250281,POINT (-73.89616421297534 40.856837482502804),21764,MOE GOURMET FOOD CENTER CORP,87.08571880839003
011702,36005011702,-73.87343106614787,40.80834929562041,POINT (-73.87343106614787 40.80834929562041),11238,CULINART INC,50.27092212704451
018502,36005018502,-73.90597775786782,40.82631181504025,POINT (-73.90597775786782 40.82631181504024),3765,1086 BOSTON RD DELI CORP,109.94767168149014
006302,36005006302,-73.92641103463434,40.82996955971158,POINT (-73.92641103463434 40.829969559711564),3900,FAMILY DOLLAR STORES OF NEW YORK LLC,168.78388295908846
046204,36005046204,-73.82612016079364,40.8729846246976,POINT (-73.82612016079364 40.872984624697594),3482,2061 MEAT&PRODUCE INC,350.79892014378316
046206,36005046206,-73.82784564632361,40.87544856050039,POINT (-73.82784564632361 40.87544856050038),23248,KJY FRUIT MARKET INC,127.34351359907083
038304,36005038304,-73.89373164504468,40.85813270900868,POINT (-73.89373164504468 40.85813270900868),20713,LA TINFORA GROCERY CORP,53.98668568713115
001901,36005001901,-73.92804617502685,40.806787868689966,POINT (-73.92804617502685 40.806787868689966),22686,ARW DELI GROCERY CORP,277.92222296624493
000401,36021000401,-73.67961513429276,42.380477078946626,POINT (-73.67961513429276 42.38047707894662),821,BROAD STREET BAGEL CO LLC,2247.338491491345
130005,36027130005,-73.79077789815592,41.78191930926268,POINT (-73.79077789815592 41.78191930926268),22266,QUATTROCIOCCHI CARMELLA,2006.8073107060152
190102,36027190102,-73.84975323754536,41.62782491887412,POINT (-73.84975323754536 41.62782491887411),547,AAM SEAFOODS CORP,2486.619430668722
050103,36027050103,-73.8074899028113,41.60930628220234,POINT (-73.8074899028113 41.60930628220235),17889,STEWARTS SHOPS CORP,1494.1705588622065
160004,36027160004,-73.86865978943958,41.916776064872394,POINT (-73.86865978943958 41.916776064872394),7725,MIGLIORELLI FARM LLC,1672.6604975570497
080201,36027080201,-73.85577893563755,41.66017443457072,POINT (-73.85577893563755 41.66017443457072),17223,ESHAA PETROLEUM CORP,620.1808068838325
050203,36027050203,-73.81183510388225,41.55247857586048,POINT (-73.81183510388225 41.55247857586048),12756,BLUE HILL PETROLEUM INC,1103.9241426000933
